 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR
Version: O-2018.06-SP4
Date   : Tue Nov 17 14:18:38 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR                  5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
DP_output_register_n4          1.980    0.874    0.0496      0.0594  a
DP_output_register_n11         1.980    0.855    0.0496      0.0594  a
DP_input_register_n11          1.972    0.500    0.0498      0.0594  a
DP_add_3_root_add_0_root_add_83_G7_carry[2]
                               3.072    0.372    0.0319      0.0594  a
DP_input_register_n2           1.980    0.487    0.0492      0.0590  a
DP_input_register_n10          1.972    0.489    0.0492      0.0587  a
DP_mult_77_G3_n3               3.072    0.518    0.0314      0.0583  a
DP_mult_77_G5_n4               3.072    0.522    0.0314      0.0583  a
DP_add_7_root_add_0_root_add_83_G7_carry[2]
                               3.072    0.331    0.0312      0.0581  a
DP_mult_77_G5_n2               2.542    0.563    0.0377      0.0580  a
DP_mult_77_G5_n19              4.055    0.479    0.0234      0.0575  a
DP_mult_77_n204                1.997    0.497    0.0476      0.0575  a
DP_mult_77_n205                3.915    0.115    0.0243      0.0575  a
DP_add_7_root_add_0_root_add_83_G7_n2
                               3.072    0.240    0.0307      0.0571  a
DP_input_register_n6           1.980    0.496    0.0476      0.0570  a
DP_mult_77_G7_n3               3.072    0.587    0.0306      0.0568  a
DP_input_register_n14          1.972    0.497    0.0476      0.0567  a
DP_mult_77_G5_n206             3.865    0.340    0.0243      0.0567  a
DP_add_7_root_add_0_root_add_83_G7_carry[5]
                               3.072    0.295    0.0304      0.0565  a
DP_mult_77_G4_n3               3.072    0.564    0.0304      0.0565  a
DP_mult_77_n2                  2.542    0.231    0.0367      0.0565  a
DP_mult_77_G6_n3               3.072    0.543    0.0303      0.0563  a
DP_mult_77_G4_n7               3.072    0.580    0.0299      0.0555  a
DP_mult_77_G6_n7               3.072    0.537    0.0297      0.0553  a
DP_output_register_n5          1.980    0.855    0.0461      0.0552  a
DP_mult_77_G4_n28              4.055    0.398    0.0225      0.0552  a
DP_mult_77_G3_n205             3.915    0.335    0.0232      0.0549  a
DP_mult_77_n34                 4.055    0.854    0.0223      0.0548  a
DP_mult_77_n40                 4.055    0.856    0.0223      0.0548  a
DP_mult_77_n197                4.055    0.145    0.0223      0.0548  a
