 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR_PIPED_UNFOLDED
Version: O-2018.06-SP4
Date   : Tue Nov 17 14:31:22 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR_PIPED_UNFOLDED   5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
DATAPATH_mult_223_I5_n245      3.953    0.572    0.0049      0.0118  a
DATAPATH_mult_223_n245         3.953    0.527    0.0049      0.0118  a
DATAPATH_mult_225_I2_n245      3.953    0.527    0.0049      0.0118  a
DATAPATH_mult_225_I3_n245      3.953    0.500    0.0049      0.0118  a
DATAPATH_mult_225_I6_n245      3.953    0.572    0.0049      0.0118  a
DATAPATH_N93                   4.055    0.485    0.0048      0.0118  a
DATAPATH_mult_221_I2_n34       4.055    0.535    0.0048      0.0118  a
DATAPATH_mult_221_I2_n199      4.055    0.465    0.0048      0.0118  a
DATAPATH_mult_221_I3_n92       4.055    0.474    0.0048      0.0118  a
DATAPATH_mult_221_I3_n98       4.055    0.526    0.0048      0.0118  a
DATAPATH_mult_221_I4_n34       4.055    0.574    0.0048      0.0118  a
DATAPATH_mult_221_I7_n92       4.055    0.415    0.0048      0.0118  a
DATAPATH_mult_221_I7_n98       4.055    0.585    0.0048      0.0118  a
DATAPATH_mult_221_I8_n100      4.055    0.530    0.0048      0.0118  a
DATAPATH_mult_223_I3_n199      4.055    0.465    0.0048      0.0118  a
DATAPATH_mult_223_I4_n41       4.055    0.534    0.0048      0.0118  a
DATAPATH_mult_223_I4_n51       4.055    0.526    0.0048      0.0118  a
DATAPATH_mult_223_I4_n73       4.055    0.466    0.0048      0.0118  a
DATAPATH_mult_223_I4_n81       4.055    0.526    0.0048      0.0118  a
DATAPATH_mult_223_I4_n84       4.055    0.526    0.0048      0.0118  a
DATAPATH_mult_223_I4_n98       4.055    0.526    0.0048      0.0118  a
DATAPATH_mult_223_I4_n201      4.055    0.466    0.0048      0.0118  a
DATAPATH_mult_223_I5_n29       4.055    0.574    0.0048      0.0118  a
DATAPATH_mult_223_I8_n98       4.055    0.585    0.0048      0.0118  a
DATAPATH_mult_223_I9_n100      4.055    0.530    0.0048      0.0118  a
DATAPATH_mult_223_n98          4.055    0.509    0.0048      0.0118  a
DATAPATH_mult_225_I2_n40       4.055    0.510    0.0048      0.0118  a
DATAPATH_mult_225_I4_n17       4.055    0.465    0.0048      0.0118  a
DATAPATH_mult_225_I4_n29       4.055    0.535    0.0048      0.0118  a
DATAPATH_mult_225_I4_n199      4.055    0.465    0.0048      0.0118  a
DATAPATH_mult_225_I5_n17       4.055    0.466    0.0048      0.0118  a
DATAPATH_mult_225_I5_n51       4.055    0.526    0.0048      0.0118  a
DATAPATH_mult_225_I5_n73       4.055    0.466    0.0048      0.0118  a
DATAPATH_mult_225_I5_n81       4.055    0.534    0.0048      0.0118  a
DATAPATH_mult_225_I5_n98       4.055    0.534    0.0048      0.0118  a
DATAPATH_mult_225_I6_n34       4.055    0.574    0.0048      0.0118  a
DATAPATH_mult_225_n34          4.055    0.549    0.0048      0.0118  a
DATAPATH_mult_225_n40          4.055    0.549    0.0048      0.0118  a
DATAPATH_mult_225_n98          4.055    0.501    0.0048      0.0118  a
DATAPATH_mult_225_n199         4.055    0.451    0.0048      0.0118  a
DATAPATH_state0_pipe1_out[25]
                               4.055    0.415    0.0048      0.0118  a
DATAPATH_state0_pipe1_out[27]
                               4.055    0.415    0.0048      0.0118  a
DATAPATH_state1_pipe1_out[35]
                               4.055    0.415    0.0048      0.0118  a
DATAPATH_state2_pipe1_out[26]
                               4.055    0.463    0.0048      0.0118  a
DATAPATH_state2_pipe1_out[30]
                               4.055    0.463    0.0048      0.0118  a
DATAPATH_state2_pipe1_out[31]
                               4.055    0.463    0.0048      0.0118  a
DATAPATH_state2_pipe1_out[37]
                               4.055    0.444    0.0048      0.0118  a
DATAPATH_add_0_root_add_0_root_add_257_I9_n2
                               3.072    0.201    0.0063      0.0117  a
DATAPATH_add_2_root_add_0_root_add_257_I9_carry[3]
                               3.072    0.256    0.0063      0.0117  a
DATAPATH_mult_221_I3_n225      4.035    0.474    0.0048      0.0117  a
DATAPATH_mult_221_I3_n226      4.035    0.466    0.0048      0.0117  a
DATAPATH_mult_221_I3_n246      4.035    0.474    0.0048      0.0117  a
DATAPATH_mult_221_I7_n225      4.035    0.415    0.0048      0.0117  a
DATAPATH_mult_221_I7_n246      4.035    0.415    0.0048      0.0117  a
DATAPATH_mult_221_I8_n223      4.035    0.470    0.0048      0.0117  a
DATAPATH_mult_221_I8_n275      4.035    0.470    0.0048      0.0117  a
DATAPATH_mult_223_I4_n225      4.035    0.474    0.0048      0.0117  a
DATAPATH_mult_223_I4_n226      4.035    0.466    0.0048      0.0117  a
DATAPATH_mult_223_I4_n246      4.035    0.474    0.0048      0.0117  a
DATAPATH_mult_223_I8_n225      4.035    0.415    0.0048      0.0117  a
DATAPATH_mult_223_I8_n246      4.035    0.415    0.0048      0.0117  a
DATAPATH_mult_223_I9_n223      4.035    0.470    0.0048      0.0117  a
DATAPATH_mult_223_I9_n275      4.035    0.470    0.0048      0.0117  a
DATAPATH_mult_223_n226         4.035    0.491    0.0048      0.0117  a
DATAPATH_mult_225_I2_n226      4.035    0.491    0.0048      0.0117  a
DATAPATH_mult_225_I5_n225      4.035    0.474    0.0048      0.0117  a
DATAPATH_mult_225_I5_n226      4.035    0.466    0.0048      0.0117  a
DATAPATH_mult_225_I5_n246      4.035    0.474    0.0048      0.0117  a
DATAPATH_mult_225_I9_n225      4.035    0.415    0.0048      0.0117  a
DATAPATH_mult_225_I9_n246      4.035    0.415    0.0048      0.0117  a
DATAPATH_mult_225_n226         4.035    0.499    0.0048      0.0117  a
DATAPATH_mult_221_I4_n205      3.916    0.572    0.0049      0.0117  a
DATAPATH_mult_225_I6_n205      3.916    0.572    0.0049      0.0117  a
DATAPATH_mult_221_I4_n239      3.915    0.572    0.0049      0.0117  a
DATAPATH_mult_221_I9_n207      3.915    0.388    0.0049      0.0117  a
DATAPATH_mult_221_I9_n239      3.915    0.388    0.0049      0.0117  a
DATAPATH_mult_223_I2_n239      3.915    0.499    0.0049      0.0117  a
DATAPATH_mult_225_I2_n239      3.915    0.527    0.0049      0.0117  a
DATAPATH_mult_225_I6_n239      3.915    0.572    0.0049      0.0117  a
DATAPATH_pipe1_state0_1_n32    1.438    0.221    0.0134      0.0117  a
DATAPATH_pipe1_state1_5_n28    1.438    0.426    0.0134      0.0117  a
DATAPATH_pipe1_state1_8_n33    1.438    0.207    0.0134      0.0117  a
DATAPATH_mult_221_I3_n236      4.015    0.526    0.0048      0.0117  a
DATAPATH_mult_221_I3_n266      4.015    0.534    0.0048      0.0117  a
DATAPATH_mult_221_I7_n236      4.015    0.585    0.0048      0.0117  a
DATAPATH_mult_223_I4_n236      4.015    0.526    0.0048      0.0117  a
DATAPATH_mult_223_I4_n266      4.015    0.534    0.0048      0.0117  a
DATAPATH_mult_223_I8_n236      4.015    0.415    0.0048      0.0117  a
DATAPATH_mult_223_n266         4.015    0.491    0.0048      0.0117  a
DATAPATH_mult_225_I2_n266      4.015    0.491    0.0048      0.0117  a
DATAPATH_mult_225_I5_n236      4.015    0.526    0.0048      0.0117  a
DATAPATH_mult_225_I5_n266      4.015    0.534    0.0048      0.0117  a
DATAPATH_mult_225_I9_n236      4.015    0.415    0.0048      0.0117  a
DATAPATH_mult_225_n266         4.015    0.499    0.0048      0.0117  a
DATAPATH_mult_221_I3_n271      4.009    0.466    0.0048      0.0116  a
DATAPATH_mult_223_I4_n271      4.009    0.466    0.0048      0.0116  a
DATAPATH_mult_223_n271         4.009    0.509    0.0048      0.0116  a
DATAPATH_mult_225_I2_n271      4.009    0.509    0.0048      0.0116  a
DATAPATH_mult_225_I5_n271      4.009    0.466    0.0048      0.0116  a
DATAPATH_mult_225_n271         4.009    0.501    0.0048      0.0116  a
DATAPATH_mult_221_I4_n240      3.896    0.428    0.0049      0.0116  a
DATAPATH_mult_221_n240         3.896    0.501    0.0049      0.0116  a
DATAPATH_mult_223_I2_n240      3.896    0.500    0.0049      0.0116  a
DATAPATH_mult_223_I5_n240      3.896    0.428    0.0049      0.0116  a
DATAPATH_mult_223_n240         3.896    0.473    0.0049      0.0116  a
DATAPATH_mult_225_I2_n240      3.896    0.473    0.0049      0.0116  a
DATAPATH_mult_225_I3_n240      3.896    0.500    0.0049      0.0116  a
DATAPATH_mult_225_I6_n240      3.896    0.428    0.0049      0.0116  a
DATAPATH_mult_221_I9_n237      3.893    0.612    0.0049      0.0116  a
DATAPATH_N165                  3.782    0.448    0.0051      0.0116  a
DATAPATH_mult_221_I2_n99       3.782    0.538    0.0051      0.0116  a
DATAPATH_mult_223_I3_n99       3.782    0.538    0.0051      0.0116  a
DATAPATH_mult_223_I4_n37       3.782    0.559    0.0051      0.0116  a
DATAPATH_mult_225_I4_n75       3.782    0.462    0.0051      0.0116  a
DATAPATH_mult_225_I4_n82       3.782    0.538    0.0051      0.0116  a
DATAPATH_mult_225_I4_n83       3.782    0.538    0.0051      0.0116  a
DATAPATH_mult_225_I4_n99       3.782    0.538    0.0051      0.0116  a
DATAPATH_mult_225_I5_n37       3.782    0.559    0.0051      0.0116  a
DATAPATH_mult_221_I3_n232      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I3_n233      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I3_n251      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I3_n252      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I3_n255      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I3_n256      3.986    0.534    0.0048      0.0116  a
DATAPATH_mult_221_I3_n261      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I3_n262      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I3_n265      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_221_I7_n232      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I7_n233      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I7_n251      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I7_n252      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I7_n255      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I7_n261      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I7_n262      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I7_n265      3.986    0.585    0.0048      0.0116  a
DATAPATH_mult_221_I8_n234      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_221_I8_n235      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_221_I8_n253      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_221_I8_n254      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_221_I8_n263      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_221_I8_n264      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_223_I4_n232      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_223_I4_n233      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_223_I4_n251      3.986    0.474    0.0048      0.0116  a
DATAPATH_mult_223_I4_n252      3.986    0.474    0.0048      0.0116  a
DATAPATH_mult_223_I4_n255      3.986    0.474    0.0048      0.0116  a
DATAPATH_mult_223_I4_n256      3.986    0.466    0.0048      0.0116  a
DATAPATH_mult_223_I4_n261      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_223_I4_n262      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_223_I4_n265      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_223_I8_n232      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I8_n233      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I8_n251      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I8_n252      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I8_n255      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I8_n261      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I8_n262      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I8_n265      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_223_I9_n234      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_223_I9_n235      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_223_I9_n253      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_223_I9_n254      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_223_I9_n263      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_223_I9_n264      3.986    0.470    0.0048      0.0116  a
DATAPATH_mult_223_n256         3.986    0.491    0.0048      0.0116  a
DATAPATH_mult_225_I2_n256      3.986    0.491    0.0048      0.0116  a
DATAPATH_mult_225_I5_n232      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_225_I5_n233      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_225_I5_n251      3.986    0.474    0.0048      0.0116  a
DATAPATH_mult_225_I5_n252      3.986    0.474    0.0048      0.0116  a
DATAPATH_mult_225_I5_n255      3.986    0.474    0.0048      0.0116  a
DATAPATH_mult_225_I5_n256      3.986    0.466    0.0048      0.0116  a
DATAPATH_mult_225_I5_n261      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_225_I5_n262      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_225_I5_n265      3.986    0.526    0.0048      0.0116  a
DATAPATH_mult_225_I9_n232      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_I9_n233      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_I9_n251      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_I9_n252      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_I9_n255      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_I9_n261      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_I9_n262      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_I9_n265      3.986    0.415    0.0048      0.0116  a
DATAPATH_mult_225_n256         3.986    0.499    0.0048      0.0116  a
DATAPATH_tmp_res1[1]           1.909    0.451    0.0100      0.0116  a
DATAPATH_mult_221_I8_n50       3.981    0.530    0.0048      0.0116  a
DATAPATH_mult_221_I8_n54       3.981    0.530    0.0048      0.0116  a
DATAPATH_mult_223_I4_n50       3.981    0.526    0.0048      0.0116  a
DATAPATH_mult_223_I9_n54       3.981    0.530    0.0048      0.0116  a
DATAPATH_mult_225_I9_n50       3.981    0.585    0.0048      0.0116  a
DATAPATH_mult_223_I5_n53       3.868    0.428    0.0049      0.0115  a
DATAPATH_mult_223_I2_n203      3.865    0.500    0.0049      0.0115  a
DATAPATH_mult_223_I2_n208      3.865    0.500    0.0049      0.0115  a
DATAPATH_mult_225_I2_n203      3.865    0.473    0.0049      0.0115  a
DATAPATH_mult_225_I2_n208      3.865    0.473    0.0049      0.0115  a
DATAPATH_mult_225_I3_n208      3.865    0.000    0.0049      0.0115  a
DATAPATH_mult_225_n101         3.758    0.528    0.0051      0.0115  a
DATAPATH_n13                 138.977    0.998    0.0001      0.0115  a
DATAPATH_mult_221_I5_n269      4.631    0.444    0.0041      0.0115  a
DATAPATH_mult_223_I6_n269      4.631    0.444    0.0041      0.0115  a
DATAPATH_mult_225_I4_n269      4.631    0.458    0.0041      0.0115  a
DATAPATH_state0_pipe1_out[24]
                               4.085    0.348    0.0047      0.0115  a
DATAPATH_state2_pipe1_out[24]
                               4.085    0.471    0.0047      0.0115  a
DATAPATH_mult_221_I6_n46       2.010    0.534    0.0095      0.0115  a
DATAPATH_mult_223_I4_n46       2.010    0.513    0.0095      0.0115  a
DATAPATH_state_0_0_n8          1.980    0.959    0.0096      0.0115  a
DATAPATH_N12                   3.849    0.450    0.0049      0.0115  a
DATAPATH_mult_223_I9_n219      2.883    0.207    0.0066      0.0115  a
DATAPATH_state_vector[81]      4.070    0.422    0.0047      0.0115  a
DATAPATH_mult_221_I3_n245      3.953    0.526    0.0048      0.0115  a
DATAPATH_mult_221_I7_n245      3.953    0.585    0.0048      0.0115  a
DATAPATH_mult_223_I4_n245      3.953    0.526    0.0048      0.0115  a
DATAPATH_mult_223_I8_n245      3.953    0.585    0.0048      0.0115  a
DATAPATH_mult_225_I5_n245      3.953    0.526    0.0048      0.0115  a
DATAPATH_mult_225_I9_n245      3.953    0.585    0.0048      0.0115  a
DATAPATH_add_1_root_add_0_root_add_258_I9_carry[2]
                               3.072    0.340    0.0062      0.0115  a
DATAPATH_add_3_root_add_0_root_add_258_I9_carry[4]
                               3.072    0.347    0.0062      0.0115  a
DATAPATH_mult_221_I3_n9        3.072    0.338    0.0062      0.0115  a
DATAPATH_mult_223_I3_n9        3.072    0.371    0.0062      0.0115  a
DATAPATH_mult_223_I4_n6        3.072    0.628    0.0062      0.0115  a
DATAPATH_mult_223_I7_n9        3.072    0.327    0.0062      0.0115  a
DATAPATH_N101                  4.055    0.410    0.0047      0.0114  a
DATAPATH_mult_221_I2_n40       4.055    0.529    0.0047      0.0114  a
DATAPATH_mult_221_I4_n41       4.055    0.594    0.0047      0.0114  a
DATAPATH_mult_221_I4_n73       4.055    0.406    0.0047      0.0114  a
DATAPATH_mult_221_I4_n201      4.055    0.406    0.0047      0.0114  a
DATAPATH_mult_221_I5_n17       4.055    0.410    0.0047      0.0114  a
DATAPATH_mult_221_I5_n41       4.055    0.572    0.0047      0.0114  a
DATAPATH_mult_221_I5_n73       4.055    0.410    0.0047      0.0114  a
DATAPATH_mult_221_I5_n81       4.055    0.590    0.0047      0.0114  a
DATAPATH_mult_221_I5_n98       4.055    0.590    0.0047      0.0114  a
DATAPATH_mult_221_I5_n199      4.055    0.428    0.0047      0.0114  a
DATAPATH_mult_221_I5_n201      4.055    0.428    0.0047      0.0114  a
DATAPATH_mult_221_I6_n41       4.055    0.515    0.0047      0.0114  a
DATAPATH_mult_221_I6_n51       4.055    0.539    0.0047      0.0114  a
DATAPATH_mult_221_I6_n73       4.055    0.485    0.0047      0.0114  a
DATAPATH_mult_221_I6_n81       4.055    0.540    0.0047      0.0114  a
DATAPATH_mult_221_I6_n84       4.055    0.540    0.0047      0.0114  a
DATAPATH_mult_221_I6_n98       4.055    0.540    0.0047      0.0114  a
DATAPATH_mult_221_I6_n201      4.055    0.485    0.0047      0.0114  a
DATAPATH_mult_221_I9_n98       4.055    0.550    0.0047      0.0114  a
DATAPATH_mult_221_n98          4.055    0.494    0.0047      0.0114  a
DATAPATH_mult_223_I2_n40       4.055    0.495    0.0047      0.0114  a
DATAPATH_mult_223_I5_n17       4.055    0.406    0.0047      0.0114  a
DATAPATH_mult_223_I5_n73       4.055    0.406    0.0047      0.0114  a
DATAPATH_mult_223_I5_n81       4.055    0.594    0.0047      0.0114  a
DATAPATH_mult_223_I5_n98       4.055    0.594    0.0047      0.0114  a
DATAPATH_mult_223_I6_n17       4.055    0.428    0.0047      0.0114  a
DATAPATH_mult_223_I6_n29       4.055    0.572    0.0047      0.0114  a
DATAPATH_mult_223_I6_n41       4.055    0.590    0.0047      0.0114  a
DATAPATH_mult_223_I6_n73       4.055    0.410    0.0047      0.0114  a
DATAPATH_mult_223_I6_n199      4.055    0.428    0.0047      0.0114  a
DATAPATH_mult_223_I6_n201      4.055    0.410    0.0047      0.0114  a
DATAPATH_mult_223_I7_n92       4.055    0.460    0.0047      0.0114  a
DATAPATH_mult_223_I7_n98       4.055    0.540    0.0047      0.0114  a
DATAPATH_mult_225_I4_n41       4.055    0.529    0.0047      0.0114  a
DATAPATH_mult_225_I4_n73       4.055    0.471    0.0047      0.0114  a
DATAPATH_mult_225_I4_n201      4.055    0.471    0.0047      0.0114  a
DATAPATH_mult_225_I6_n41       4.055    0.594    0.0047      0.0114  a
DATAPATH_mult_225_I6_n73       4.055    0.406    0.0047      0.0114  a
DATAPATH_mult_225_I6_n201      4.055    0.406    0.0047      0.0114  a
DATAPATH_mult_225_I7_n199      4.055    0.428    0.0047      0.0114  a
DATAPATH_mult_225_I8_n40       4.055    0.515    0.0047      0.0114  a
DATAPATH_mult_225_I8_n98       4.055    0.540    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[1]   4.055    0.284    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[2]   4.055    0.284    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[3]   4.055    0.284    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[4]   4.055    0.284    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[5]   4.055    0.284    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[6]   4.055    0.284    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[7]   4.055    0.284    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[37]
                               4.055    0.410    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[38]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state0_pipe1_out[39]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[1]   4.055    0.229    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[2]   4.055    0.229    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[3]   4.055    0.229    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[4]   4.055    0.229    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[5]   4.055    0.229    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[6]   4.055    0.229    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[7]   4.055    0.229    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[37]
                               4.055    0.348    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[50]
                               4.055    0.452    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[58]
                               4.055    0.236    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[59]
                               4.055    0.236    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[60]
                               4.055    0.236    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[61]
                               4.055    0.236    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[62]
                               4.055    0.236    0.0047      0.0114  a
DATAPATH_state1_pipe1_out[63]
                               4.055    0.236    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[49]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[50]
                               4.055    0.410    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[51]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[52]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[53]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[54]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[55]
                               4.055    0.428    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[58]
                               4.055    0.204    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[59]
                               4.055    0.204    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[60]
                               4.055    0.204    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[61]
                               4.055    0.204    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[62]
                               4.055    0.204    0.0047      0.0114  a
DATAPATH_state2_pipe1_out[63]
                               4.055    0.204    0.0047      0.0114  a
DATAPATH_tmp_res0[1]           1.909    0.595    0.0099      0.0114  a
DATAPATH_mult_221_I2_n226      4.035    0.471    0.0047      0.0114  a
DATAPATH_mult_221_I4_n226      4.035    0.406    0.0047      0.0114  a
DATAPATH_mult_221_I5_n226      4.035    0.410    0.0047      0.0114  a
DATAPATH_mult_221_I6_n225      4.035    0.460    0.0047      0.0114  a
DATAPATH_mult_221_I6_n226      4.035    0.485    0.0047      0.0114  a
DATAPATH_mult_221_I6_n246      4.035    0.460    0.0047      0.0114  a
DATAPATH_mult_221_I9_n225      4.035    0.422    0.0047      0.0114  a
DATAPATH_mult_221_I9_n226      4.035    0.450    0.0047      0.0114  a
DATAPATH_mult_221_I9_n246      4.035    0.422    0.0047      0.0114  a
DATAPATH_mult_221_n226         4.035    0.506    0.0047      0.0114  a
DATAPATH_mult_223_I2_n226      4.035    0.506    0.0047      0.0114  a
DATAPATH_mult_223_I3_n226      4.035    0.471    0.0047      0.0114  a
DATAPATH_mult_223_I5_n226      4.035    0.406    0.0047      0.0114  a
DATAPATH_mult_223_I6_n226      4.035    0.410    0.0047      0.0114  a
DATAPATH_mult_223_I7_n225      4.035    0.460    0.0047      0.0114  a
DATAPATH_mult_223_I7_n226      4.035    0.485    0.0047      0.0114  a
DATAPATH_mult_223_I7_n246      4.035    0.460    0.0047      0.0114  a
DATAPATH_mult_225_I3_n226      4.035    0.506    0.0047      0.0114  a
DATAPATH_mult_225_I4_n226      4.035    0.471    0.0047      0.0114  a
DATAPATH_mult_225_I6_n226      4.035    0.406    0.0047      0.0114  a
DATAPATH_mult_225_I7_n226      4.035    0.410    0.0047      0.0114  a
DATAPATH_mult_225_I8_n225      4.035    0.460    0.0047      0.0114  a
DATAPATH_mult_225_I8_n226      4.035    0.485    0.0047      0.0114  a
DATAPATH_mult_225_I8_n246      4.035    0.460    0.0047      0.0114  a
DATAPATH_mult_223_I4_n205      3.916    0.526    0.0048      0.0114  a
DATAPATH_mult_221_I2_n207      3.915    0.371    0.0048      0.0114  a
DATAPATH_mult_223_I4_n239      3.915    0.526    0.0048      0.0114  a
DATAPATH_mult_223_I8_n239      3.915    0.584    0.0048      0.0114  a
DATAPATH_mult_225_n207         3.915    0.292    0.0048      0.0114  a
DATAPATH_mult_225_n239         3.915    0.292    0.0048      0.0114  a
CU_INPUTS_n17                  4.025    0.023    0.0047      0.0113  a
DATAPATH_mult_221_I2_n266      4.015    0.471    0.0047      0.0113  a
DATAPATH_mult_221_I4_n266      4.015    0.594    0.0047      0.0113  a
DATAPATH_mult_221_I5_n266      4.015    0.590    0.0047      0.0113  a
DATAPATH_mult_221_I6_n236      4.015    0.540    0.0047      0.0113  a
DATAPATH_mult_221_I6_n266      4.015    0.515    0.0047      0.0113  a
DATAPATH_mult_221_I9_n236      4.015    0.422    0.0047      0.0113  a
DATAPATH_mult_221_I9_n266      4.015    0.450    0.0047      0.0113  a
DATAPATH_mult_221_n266         4.015    0.506    0.0047      0.0113  a
DATAPATH_mult_223_I2_n266      4.015    0.506    0.0047      0.0113  a
DATAPATH_mult_223_I3_n266      4.015    0.529    0.0047      0.0113  a
DATAPATH_mult_223_I5_n266      4.015    0.594    0.0047      0.0113  a
DATAPATH_mult_223_I6_n266      4.015    0.590    0.0047      0.0113  a
DATAPATH_mult_223_I7_n236      4.015    0.540    0.0047      0.0113  a
DATAPATH_mult_223_I7_n266      4.015    0.515    0.0047      0.0113  a
DATAPATH_mult_225_I3_n266      4.015    0.494    0.0047      0.0113  a
DATAPATH_mult_225_I4_n266      4.015    0.529    0.0047      0.0113  a
DATAPATH_mult_225_I6_n266      4.015    0.594    0.0047      0.0113  a
DATAPATH_mult_225_I7_n266      4.015    0.590    0.0047      0.0113  a
