 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR_UNFOLDED
Version: O-2018.06-SP4
Date   : Thu Nov 12 15:41:56 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR_UNFOLDED         5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
CU_OUTPUTS_n1                  5.924    0.909    0.0163      0.0582  a
DATAPATH_N65                   4.055    0.471    0.0235      0.0577  a
DATAPATH_N161                  3.782    0.461    0.0249      0.0569  a
DATAPATH_N368                  3.782    0.570    0.0249      0.0569  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I3_carry[6]
                               3.072    0.526    0.0305      0.0567  a
DATAPATH_INPUT_BUFFER1_n45     1.980    0.503    0.0470      0.0563  a
DATAPATH_state_vector[15]     23.978    0.484    0.0039      0.0562  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I1_carry[5]
                               3.072    0.494    0.0301      0.0560  a
DATAPATH_INPUT_BUFFER1_n37     1.972    0.504    0.0469      0.0559  a
DATAPATH_N44                   3.849    0.531    0.0240      0.0559  a
DATAPATH_N318                  4.055    0.453    0.0228      0.0558  a
DATAPATH_N33                   3.782    0.511    0.0244      0.0558  a
DATAPATH_N302                  3.782    0.489    0.0244      0.0558  a
DATAPATH_INPUT_BUFFER1_n44     1.980    0.530    0.0465      0.0557  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I2_carry[7]
                               3.072    0.509    0.0299      0.0555  a
DATAPATH_N189                  4.055    0.474    0.0226      0.0555  a
DATAPATH_INPUT_BUFFER1_n42     1.980    0.475    0.0463      0.0554  a
DATAPATH_INPUT_BUFFER1_n36     1.972    0.531    0.0464      0.0553  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I1_carry[2]
                               3.072    0.370    0.0298      0.0553  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I3_carry[7]
                               3.072    0.481    0.0298      0.0553  a
DATAPATH_N371                  3.782    0.496    0.0241      0.0552  a
DATAPATH_INPUT_BUFFER1_n34     1.972    0.476    0.0461      0.0550  a
CU_INPUTS_N73                  1.438    0.674    0.0630      0.0548  a
DATAPATH_state_vector[75]     21.881    0.470    0.0041      0.0546  a
DATAPATH_state_vector[76]     21.881    0.470    0.0041      0.0546  a
DATAPATH_N62                   4.055    0.445    0.0221      0.0543  a
DATAPATH_input_buff_out1[3]    1.909    0.495    0.0469      0.0541  a
DATAPATH_INPUT_BUFFER1_n48     1.980    0.531    0.0450      0.0539  a
DATAPATH_N301                  3.782    0.454    0.0235      0.0538  a
DATAPATH_tmp[5]                1.909    0.423    0.0465      0.0537  a
DATAPATH_INPUT_BUFFER1_n40     1.972    0.531    0.0450      0.0537  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I2_carry[3]
                               3.072    0.391    0.0289      0.0537  a
DATAPATH_INPUT_BUFFER1_n46     1.980    0.503    0.0448      0.0536  a
DATAPATH_input_buff_out1[4]    1.909    0.468    0.0464      0.0536  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I3_carry[5]
                               3.072    0.499    0.0288      0.0534  a
DATAPATH_N63                   4.055    0.479    0.0218      0.0534  a
DATAPATH_N317                  4.055    0.462    0.0218      0.0534  a
DATAPATH_input_buff_out1[6]    1.909    0.523    0.0461      0.0533  a
DATAPATH_INPUT_BUFFER1_n38     1.972    0.504    0.0446      0.0532  a
DATAPATH_INPUT_BUFFER1_n47     1.980    0.496    0.0443      0.0530  a
DATAPATH_state_vector[79]     21.881    0.456    0.0040      0.0530  a
DATAPATH_N48                   3.782    0.566    0.0231      0.0529  a
DATAPATH_INPUT_BUFFER1_n39     1.972    0.496    0.0443      0.0528  a
DATAPATH_N322                  4.055    0.486    0.0215      0.0528  a
DATAPATH_N172                  3.849    0.456    0.0226      0.0527  a
DATAPATH_N178                  3.782    0.512    0.0229      0.0523  a
DATAPATH_N243                  3.782    0.566    0.0229      0.0523  a
DATAPATH_N306                  3.782    0.503    0.0229      0.0523  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I1_carry[4]
                               3.072    0.434    0.0281      0.0523  a
DATAPATH_N323                  4.055    0.485    0.0213      0.0521  a
DATAPATH_tmp[19]               1.909    0.475    0.0451      0.0521  a
DATAPATH_input_buff_out1[0]    1.909    0.468    0.0450      0.0520  a
DATAPATH_N316                  4.085    0.502    0.0210      0.0519  a
DATAPATH_INPUT_BUFFER1_n43     1.980    0.505    0.0433      0.0518  a
DATAPATH_input_buff_out1[2]    1.909    0.495    0.0446      0.0515  a
DATAPATH_tmp[13]               1.909    0.571    0.0446      0.0515  a
DATAPATH_INPUT_BUFFER1_n35     1.972    0.506    0.0431      0.0515  a
DATAPATH_state_vector[78]     21.881    0.439    0.0039      0.0513  a
DATAPATH_N188                  4.085    0.439    0.0208      0.0513  a
DATAPATH_input_buff_out1[1]    1.909    0.503    0.0443      0.0511  a
DATAPATH_N60                   4.085    0.400    0.0206      0.0510  a
CU_OUTPUTS_n4                  5.349    0.725    0.0158      0.0510  a
DATAPATH_N173                  3.782    0.504    0.0223      0.0509  a
DATAPATH_tmp[3]                1.909    0.577    0.0440      0.0508  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I1_carry[7]
                               3.072    0.474    0.0271      0.0504  a
DATAPATH_tmp[22]               1.909    0.548    0.0436      0.0504  a
DATAPATH_N61                   4.055    0.427    0.0205      0.0503  a
DATAPATH_tmp[4]                1.909    0.468    0.0435      0.0502  a
DATAPATH_tmp[2]                1.909    0.485    0.0433      0.0500  a
DATAPATH_input_buff_out1[5]    1.909    0.494    0.0431      0.0498  a
DATAPATH_tmp[14]               1.909    0.510    0.0431      0.0498  a
DATAPATH_N300                  3.849    0.511    0.0211      0.0492  a
DATAPATH_state_vector[8]      18.568    0.480    0.0044      0.0492  a
DATAPATH_tmp[12]               1.909    0.541    0.0425      0.0491  a
DATAPATH_tmp[0]                1.909    0.469    0.0419      0.0484  a
DATAPATH_N179                  3.782    0.512    0.0211      0.0483  a
DATAPATH_tmp[10]               1.909    0.477    0.0418      0.0482  a
DATAPATH_tmp[11]               1.909    0.478    0.0418      0.0482  a
DATAPATH_tmp[18]               1.909    0.562    0.0418      0.0482  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I2_carry[2]
                               3.072    0.383    0.0259      0.0481  a
DATAPATH_N159                  3.782    0.517    0.0210      0.0481  a
DATAPATH_state_vector[74]     21.881    0.440    0.0036      0.0480  a
DATAPATH_state_vector[77]     21.881    0.440    0.0036      0.0480  a
state_load                     2.010    0.278    0.0394      0.0479  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I3_carry[2]
                               3.072    0.338    0.0258      0.0479  a
DATAPATH_N321                  4.055    0.468    0.0195      0.0478  a
CU_INPUTS_n16                  1.940    0.742    0.0408      0.0478  a
DATAPATH_N114                  3.782    0.481    0.0209      0.0478  a
DATAPATH_input_buff_out2[0]    5.944    0.566    0.0133      0.0476  a
DATAPATH_input_buff_out2[1]    5.944    0.566    0.0133      0.0476  a
DATAPATH_input_buff_out2[2]    5.944    0.566    0.0133      0.0476  a
DATAPATH_input_buff_out2[5]    5.944    0.566    0.0133      0.0476  a
DATAPATH_N31                   3.782    0.478    0.0208      0.0475  a
DATAPATH_N219                  3.782    0.423    0.0208      0.0475  a
DATAPATH_tmp[21]               1.909    0.469    0.0409      0.0472  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I1_n2
                               3.072    0.255    0.0253      0.0469  a
DATAPATH_tmp[8]                1.909    0.438    0.0404      0.0466  a
DATAPATH_tmp[16]               1.909    0.528    0.0404      0.0466  a
DATAPATH_N347                  3.782    0.428    0.0203      0.0463  a
DATAPATH_N287                  3.782    0.532    0.0201      0.0460  a
DATAPATH_N307                  3.782    0.503    0.0201      0.0460  a
DATAPATH_tmp[20]               1.909    0.481    0.0396      0.0458  a
DATAPATH_N32                   3.782    0.494    0.0199      0.0455  a
DATAPATH_N288                  3.782    0.545    0.0199      0.0455  a
DATAPATH_add_1_root_add_0_root_add_264_I9_I1_carry[3]
                               3.072    0.394    0.0243      0.0451  a
DATAPATH_input_buff_out2[6]    5.944    0.516    0.0125      0.0450  a
DATAPATH_N286                  3.782    0.499    0.0196      0.0449  a
DATAPATH_N160                  3.782    0.456    0.0195      0.0446  a
DATAPATH_N81                   4.055    0.516    0.0181      0.0445  a
DATAPATH_N91                   3.782    0.348    0.0194      0.0443  a
DATAPATH_N59                   4.055    0.463    0.0179      0.0439  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I2_n2
                               3.072    0.264    0.0233      0.0432  a
DATAPATH_N158                  3.782    0.417    0.0189      0.0432  a
DATAPATH_tmp[9]                1.909    0.548    0.0373      0.0430  a
DATAPATH_tmp[1]                1.909    0.458    0.0371      0.0429  a
DATAPATH_tmp[6]                1.909    0.509    0.0369      0.0426  a
DATAPATH_tmp[17]               1.909    0.462    0.0368      0.0424  a
DATAPATH_add_1_root_add_0_root_add_264_I9_I2_carry[6]
                               3.072    0.494    0.0226      0.0421  a
DATAPATH_N187                  4.055    0.459    0.0171      0.0420  a
DATAPATH_add_1_root_add_0_root_add_264_I9_I1_carry[4]
                               3.072    0.456    0.0225      0.0418  a
DATAPATH_input_buff_out2[3]    5.944    0.477    0.0116      0.0418  a
DATAPATH_input_buff_out2[4]    5.944    0.477    0.0116      0.0418  a
DATAPATH_N385                  3.782    0.463    0.0183      0.0418  a
DATAPATH_add_1_root_add_0_root_add_264_I9_I2_carry[5]
                               3.072    0.486    0.0224      0.0416  a
CU_OUTPUTS_N20                 1.438    0.273    0.0478      0.0415  a
DATAPATH_add_1_root_add_0_root_add_264_I9_I3_carry[6]
                               3.072    0.532    0.0221      0.0411  a
DATAPATH_input_buff_out2[7]    5.944    0.478    0.0114      0.0409  a
DATAPATH_INPUT_BUFFER1_n29     1.438    0.497    0.0470      0.0409  a
DATAPATH_state_vector[17]     15.015    0.515    0.0045      0.0409  a
DATAPATH_add_1_root_add_0_root_add_264_I9_I2_carry[4]
